0.025855|0.001686|0.001260
0.025754|0.001563|0.001394
0.025731|0.001568|0.002005
0.050467|0.001819|0.001385
0.044491|0.012139|0.001485
0.029436|0.001719|0.001426
0.025862|0.001614|0.001267
0.026040|0.001606|0.001251
0.025778|0.001592|0.001262
0.025781|0.001557|0.001245
0.032228|0.001750|0.006782
0.031080|0.001740|0.001285
0.025644|0.001587|0.001254
0.025817|0.001688|0.001259
0.025772|0.001667|0.001257
0.032456|0.006910|0.001458
0.034074|0.001802|0.001451
0.040747|0.001749|0.001301
0.025992|0.001706|0.001270
0.025905|0.001629|0.001277
0.026022|0.001582|0.001255
0.025854|0.001623|0.001251
0.026009|0.001572|0.001260
0.025833|0.001655|0.001281
0.025745|0.001569|0.001379
0.025712|0.001563|0.001251
0.026000|0.001567|0.001247
0.025939|0.001743|0.001279
0.025854|0.001583|0.001391
0.025749|0.001582|0.001249
0.025998|0.001558|0.001248
0.025908|0.001695|0.001266
0.025750|0.001559|0.001381
0.025744|0.001583|0.001236
0.026041|0.001572|0.001258
0.025867|0.001680|0.001239
0.025782|0.001674|0.001265
0.025761|0.001578|0.001350
0.025759|0.001592|0.001240
0.025859|0.001665|0.001238
0.025798|0.001665|0.001275
0.025752|0.001554|0.001351
0.025738|0.001568|0.001233
0.025894|0.001681|0.001259
0.025782|0.001655|0.001253
0.025762|0.001582|0.001348
0.025546|0.001566|0.001219
0.025896|0.001691|0.001259
0.025777|0.001573|0.001376
0.025864|0.001587|0.001345
0.025926|0.001569|0.001251
0.025831|0.001687|0.001235
0.025837|0.001612|0.001273
0.025666|0.001576|0.001350
0.025765|0.001573|0.001257
0.025816|0.001685|0.001235
0.025784|0.001663|0.001277
0.025758|0.001582|0.001331
0.025560|0.001583|0.001235
0.025841|0.001688|0.001258
0.025762|0.001587|0.001386
0.025732|0.001585|0.001569
0.025866|0.001578|0.001238
0.025837|0.001674|0.001256
0.025957|0.001594|0.001262
0.025848|0.001562|0.001244
0.025721|0.001567|0.001245
0.025983|0.001587|0.001249
0.025786|0.001589|0.001275
0.025813|0.001592|0.001251
0.025853|0.001577|0.001250
0.025931|0.001556|0.001245
0.025821|0.001589|0.001277
0.025829|0.001564|0.001257
0.025714|0.001558|0.001227
0.025843|0.001670|0.001250
0.025784|0.001610|0.001294
0.025783|0.001568|0.001288
0.025858|0.001595|0.001247
0.026066|0.001570|0.001252
0.025831|0.001577|0.001254
0.025867|0.001582|0.001248
0.025869|0.001568|0.001248
0.025912|0.001566|0.001236
0.027320|0.001660|0.001265
0.025753|0.001724|0.001275
0.025848|0.001551|0.001445
0.025714|0.001571|0.001254
0.026103|0.001563|0.001244
0.025843|0.001685|0.001253
0.025764|0.001576|0.001402
0.025689|0.001552|0.001244
0.026136|0.001575|0.001234
0.025847|0.001680|0.001250
0.025741|0.001575|0.001387
0.025282|0.001590|0.001228
0.026004|0.001627|0.001253
0.025826|0.001699|0.001272
0.025735|0.001573|0.001374
0.025761|0.001589|0.001231
0.025825|0.001587|0.001257
0.025869|0.001699|0.001266
0.025736|0.001550|0.001395
0.025759|0.001567|0.001237
0.025833|0.001563|0.001245
0.025686|0.001690|0.001286
0.025734|0.001554|0.001383
0.025744|0.001583|0.001233
0.025842|0.001581|0.001253
0.025666|0.001572|0.001267
0.025670|0.001575|0.001300
0.025584|0.001572|0.001245
0.025867|0.001676|0.001241
0.025793|0.001664|0.001274
0.067717|0.007083|0.001451
0.036903|0.002851|0.001335
0.079466|0.001788|0.001338
0.025905|0.001617|0.001346
0.025642|0.001602|0.001260
0.045093|0.001910|0.001316
0.025761|0.001595|0.001403
0.025723|0.001596|0.001258
0.026242|0.001604|0.001254
0.025935|0.001612|0.001248
0.025819|0.001583|0.001296
0.025785|0.001564|0.001250
0.025527|0.001630|0.001270
0.025919|0.001692|0.001261
0.025920|0.001609|0.001270
0.025843|0.001570|0.001243
0.025874|0.001585|0.001259
0.029788|0.001855|0.001329
0.025909|0.001607|0.001401
0.025667|0.001591|0.001240
0.026108|0.001580|0.001251
0.025831|0.001684|0.001256
0.025944|0.001642|0.001281
0.025787|0.001565|0.001298
0.025850|0.001583|0.001254
0.025823|0.001659|0.001250
0.025764|0.001645|0.001278
0.025757|0.001590|0.001289
0.025860|0.001570|0.001257
0.025836|0.001667|0.001263
0.025971|0.001581|0.001277
0.025811|0.001577|0.001258
0.025893|0.001566|0.001251
0.025880|0.001556|0.001240
0.025646|0.001625|0.001282
0.025634|0.001592|0.001345
0.025716|0.001592|0.001243
0.025849|0.001678|0.001260
0.025942|0.001621|0.001278
0.025775|0.001566|0.001298
0.025880|0.001581|0.001254
0.026048|0.001597|0.001257
0.025801|0.001581|0.001303
0.025788|0.001555|0.001249
0.025745|0.001560|0.001255
0.025824|0.001680|0.001253
0.025322|0.001570|0.001392
0.025900|0.001615|0.001265
0.025864|0.001596|0.001253
0.025805|0.001708|0.001262
0.025767|0.001662|0.001296
0.025732|0.001578|0.001352
0.025719|0.001586|0.001255
0.025861|0.001668|0.001255
0.025766|0.001656|0.001289
0.025775|0.001585|0.001321
0.025765|0.001573|0.001242
0.025830|0.001689|0.001263
0.025768|0.001669|0.001285
0.025739|0.001587|0.001335
0.025545|0.001568|0.001254
0.025861|0.001693|0.001255
0.025765|0.001560|0.001382
0.025754|0.001564|0.001239
0.025851|0.001575|0.001249
0.025853|0.001686|0.001260
0.025765|0.001568|0.001395
0.025739|0.001588|0.001259
0.026008|0.001562|0.001235
0.025591|0.001720|0.001283
0.025819|0.001569|0.001412
0.025738|0.001579|0.001251
0.026013|0.001582|0.001246
0.025867|0.001678|0.001259
0.025770|0.001681|0.001291
0.025727|0.001585|0.001338
0.025755|0.001584|0.001243
0.025837|0.001675|0.001242
0.025791|0.001661|0.001288
0.025799|0.001610|0.001278
0.025733|0.001589|0.001244
0.025836|0.001679|0.001242
0.026097|0.001627|0.001312
0.025748|0.001570|0.001259
0.025869|0.001575|0.001256
0.026074|0.001565|0.001230
0.025857|0.001680|0.001264
0.025749|0.001557|0.001388
0.025785|0.001575|0.001255
0.026045|0.001572|0.001257
0.025820|0.001697|0.001276
0.025727|0.001566|0.001389
0.025731|0.001587|0.001254
0.026134|0.001580|0.001246
0.025801|0.001701|0.001237
0.025729|0.001570|0.001390
0.025725|0.001573|0.001235
0.026171|0.001568|0.001254
0.025796|0.001689|0.001263
0.025954|0.001621|0.001264
0.025781|0.001562|0.001323
0.025889|0.001581|0.001240
0.026061|0.001559|0.001248
0.025836|0.001591|0.001280
0.025838|0.001577|0.001258
0.025757|0.001603|0.001247
0.025702|0.001650|0.001256
0.025805|0.001585|0.001281
0.025807|0.001560|0.001249
0.032185|0.001744|0.006717
0.073913|0.003303|0.001342
0.026412|0.001625|0.001255
0.026056|0.001609|0.001256
0.025784|0.001583|0.001260
0.025937|0.001617|0.001406
0.025529|0.001578|0.001253
0.043385|0.001754|0.001472
0.025720|0.001605|0.001266
0.026042|0.001589|0.001250
0.026010|0.001698|0.001270
0.025952|0.001579|0.001378
0.025920|0.001567|0.001281
0.025881|0.001589|0.001250
0.026032|0.001569|0.001260
0.025867|0.001571|0.001279
0.025803|0.001553|0.001239
0.025746|0.001577|0.001246
0.026054|0.001567|0.001246
0.025862|0.001573|0.001276
0.025814|0.001579|0.001263
0.025891|0.001570|0.001252
0.025865|0.001572|0.001253
0.025845|0.001583|0.001274
0.025794|0.001568|0.001257
0.025929|0.001582|0.001247
0.026059|0.001593|0.001247
0.025553|0.001642|0.001277
0.025761|0.001578|0.001260
0.025596|0.001584|0.001254
0.025831|0.001699|0.001254
0.025776|0.001661|0.001272
0.025774|0.001602|0.001312
0.025765|0.001577|0.001248
0.025809|0.001688|0.001245
0.025799|0.001667|0.001283
0.025733|0.001574|0.001345
0.025756|0.001571|0.001232
0.025876|0.001679|0.001251
0.025729|0.001808|0.001294
0.025907|0.001595|0.001261
0.025894|0.001596|0.001248
0.026037|0.001584|0.001252
0.025843|0.001673|0.001277
0.025931|0.001584|0.001386
0.025710|0.001576|0.001245
0.026133|0.001579|0.001245
0.025836|0.001687|0.001253
0.025930|0.001570|0.001406
0.025932|0.001556|0.001301
0.025846|0.001578|0.001257
0.025843|0.001670|0.001249
0.025992|0.001586|0.001273
0.025801|0.001563|0.001262
0.025702|0.001585|0.001259
0.025842|0.001667|0.001245
0.025937|0.001597|0.001284
0.025810|0.001573|0.001253
0.025696|0.001565|0.001258
0.025863|0.001663|0.001254
0.025935|0.001597|0.001291
0.025692|0.001567|0.001266
0.025652|0.001596|0.001257
0.026229|0.001611|0.001252
0.025852|0.001592|0.001277
0.025855|0.001566|0.001367
0.025723|0.001566|0.001250
0.025870|0.001583|0.001263
0.026165|0.001754|0.001301
0.025848|0.001582|0.001404
0.025723|0.001586|0.001247
0.026113|0.001577|0.001260
0.025960|0.001672|0.001261
0.025828|0.001572|0.001261
0.028364|0.001761|0.001290
0.026035|0.001711|0.001285
0.025867|0.001574|0.001392
0.025722|0.001583|0.001247
0.026112|0.001575|0.001237
0.025910|0.001713|0.001271
0.025733|0.001593|0.001392
0.025743|0.001571|0.001249
0.025992|0.001584|0.001248
0.025888|0.001682|0.001259
0.025754|0.001650|0.001291
0.025780|0.001570|0.001350
0.025764|0.001574|0.001239
0.025840|0.001673|0.001246
0.025780|0.001668|0.001288
0.025766|0.001573|0.001338
0.025753|0.001586|0.001252
0.025828|0.001670|0.001244
0.025796|0.001654|0.001271
0.025778|0.001576|0.001353
0.025744|0.001587|0.001246
0.025841|0.001679|0.001248
0.025683|0.001696|0.001302
0.025798|0.001567|0.001358
0.025756|0.001592|0.001253
0.025820|0.001699|0.001260
0.025742|0.001676|0.001281
0.025755|0.001573|0.001348
0.025741|0.001577|0.001234
0.025892|0.001683|0.001254
0.025757|0.001677|0.001257
0.025764|0.001591|0.001329
0.025740|0.001588|0.001248
0.025846|0.001697|0.001254
0.025760|0.001675|0.001289
0.025968|0.001626|0.001283
0.025724|0.001569|0.001262
0.027743|0.001702|0.001351
0.072107|0.001752|0.001452
0.035433|0.001728|0.001319
0.026212|0.001617|0.001261
0.026101|0.001768|0.001283
0.025926|0.001585|0.001391
0.025646|0.001566|0.001244
0.026908|0.001680|0.001331
0.041285|0.001749|0.001316
0.026078|0.001610|0.001256
0.025869|0.001709|0.001276
0.025885|0.001581|0.001383
0.025739|0.001569|0.001249
0.026152|0.001568|0.001256
0.026068|0.001695|0.001269
0.025864|0.001634|0.001278
0.025779|0.001569|0.001292
0.025702|0.001579|0.001255
0.025995|0.001663|0.001263
0.025773|0.001597|0.001276
0.025773|0.001561|0.001315
0.025857|0.001571|0.001248
0.025829|0.001672|0.001254
0.025785|0.001617|0.001278
0.025775|0.001574|0.001291
0.025869|0.001571|0.001235
0.025840|0.001682|0.001243
0.025769|0.001628|0.001280
0.025775|0.001569|0.001292
0.025803|0.001581|0.001251
0.026249|0.001642|0.001274
0.025809|0.001694|0.001294
0.025902|0.001576|0.001401
0.025730|0.001565|0.001248
0.026136|0.001568|0.001246
0.025831|0.001695|0.001275
0.025918|0.001582|0.001375
0.025828|0.001597|0.001262
0.025858|0.001579|0.001260
0.025813|0.001678|0.001247
0.025784|0.001613|0.001273
0.025819|0.001570|0.001265
0.025855|0.001577|0.001251
0.025836|0.001650|0.001249
0.025773|0.001633|0.001281
0.025804|0.001575|0.001274
0.025832|0.001587|0.001255
0.025842|0.001692|0.001248
0.025950|0.001579|0.001272
0.025838|0.001577|0.001248
0.025879|0.001594|0.001249
0.025855|0.001563|0.001247
0.025712|0.001630|0.001293
0.025705|0.001598|0.001293
0.025697|0.001578|0.001252
0.025841|0.001684|0.001253
0.025761|0.001675|0.001275
0.025749|0.001589|0.001349
0.025753|0.001595|0.001264
0.025819|0.001691|0.001255
0.025739|0.001677|0.001279
0.025734|0.001593|0.001357
0.025514|0.001568|0.001256
0.025872|0.001689|0.001263
0.025757|0.001591|0.001390
0.025980|0.001631|0.001254
0.025845|0.001585|0.001253
0.025835|0.001664|0.001262
0.025960|0.001591|0.001261
0.025816|0.001578|0.001269
0.025693|0.001586|0.001246
0.025824|0.001674|0.001250
0.025954|0.001607|0.001291
0.025785|0.001565|0.001252
0.025721|0.001567|0.001247
0.025834|0.001682|0.001246
0.025929|0.001608|0.001269
0.025834|0.001568|0.001250
0.025728|0.001584|0.001245
0.025849|0.001676|0.001245
0.025945|0.001599|0.001269
0.025792|0.001579|0.001244
0.025715|0.001573|0.001256
0.025814|0.001675|0.001254
0.025773|0.001624|0.001275
0.025757|0.001567|0.001328
0.025842|0.001580|0.001248
0.025735|0.001710|0.001263
0.025843|0.001608|0.001267
0.025680|0.001574|0.001372
0.025899|0.001589|0.001251
0.026048|0.001591|0.001262
0.025792|0.001595|0.001274
0.025818|0.001576|0.001234
0.025722|0.001565|0.001250
0.025825|0.001660|0.001251
0.025757|0.001643|0.001276
0.025797|0.001582|0.001265
0.025865|0.001599|0.001250
0.025753|0.001759|0.001275
0.025828|0.001597|0.001288
0.025794|0.001578|0.001256
0.025645|0.001574|0.001257
0.025847|0.001682|0.001275
0.025771|0.001676|0.001299
0.025711|0.001584|0.001345
0.025725|0.001587|0.001255
0.025880|0.001695|0.001263
0.025741|0.001649|0.001287
0.025747|0.001567|0.001344
0.025760|0.001568|0.001260
0.025824|0.001683|0.001247
0.025799|0.001663|0.001281
0.064917|0.001800|0.001388
0.034789|0.007068|0.001418
0.030913|0.001907|0.001329
0.025919|0.001592|0.001406
0.025674|0.001570|0.001255
0.026139|0.001564|0.001238
0.025600|0.001783|0.001288
0.030505|0.001734|0.006895
0.034566|0.001744|0.001294
0.025949|0.001610|0.001273
0.025811|0.001720|0.001282
0.025726|0.001577|0.001383
0.025702|0.001589|0.001269
0.026011|0.001564|0.001249
0.025920|0.001748|0.001283
0.025864|0.001588|0.001386
0.025752|0.001575|0.001254
0.026007|0.001584|0.001257
0.025928|0.001729|0.001279
0.025917|0.001590|0.001280
0.025805|0.001566|0.001263
0.025905|0.001577|0.001247
0.025880|0.001582|0.001240
0.025633|0.001988|0.001381
0.025911|0.001616|0.001399
0.025931|0.001606|0.001254
0.026034|0.001578|0.001246
0.025833|0.001686|0.001251
0.025937|0.001636|0.001267
0.025789|0.001578|0.001284
0.025650|0.001564|0.001265
0.025825|0.001675|0.001268
0.025938|0.001637|0.001259
0.025819|0.001580|0.001276
0.025854|0.001572|0.001244
0.025824|0.001679|0.001254
0.025790|0.001606|0.001274
0.025788|0.001572|0.001299
0.025856|0.001589|0.001262
0.025922|0.001647|0.001250
0.025722|0.001631|0.001291
0.025714|0.001589|0.001274
0.025854|0.001586|0.001256
0.025645|0.001674|0.001252
0.025828|0.001674|0.001275
0.025766|0.001570|0.001357
0.025749|0.001575|0.001246
0.025839|0.001695|0.001240
0.025796|0.001669|0.001288
0.025750|0.001569|0.001343
0.025753|0.001563|0.001244
0.025859|0.001696|0.001256
0.025763|0.001655|0.001281
0.025622|0.001633|0.001375
0.025693|0.001586|0.001263
0.025842|0.001688|0.001268
0.025984|0.001618|0.001303
0.025906|0.001590|0.001263
0.025877|0.001573|0.001234
0.025916|0.001560|0.001259
0.025807|0.001592|0.001275
0.025813|0.001572|0.001251
0.025895|0.001587|0.001258
0.026034|0.001570|0.001252
0.025849|0.001680|0.001276
0.025973|0.001562|0.001385
0.025707|0.001565|0.001239
0.026150|0.001590|0.001253
0.025817|0.001706|0.001270
0.025885|0.001588|0.001400
0.025716|0.001566|0.001246
0.026144|0.001580|0.001244
0.026060|0.001579|0.001258
0.025808|0.001591|0.001272
0.025846|0.001558|0.001254
0.025769|0.001630|0.001275
0.025873|0.001589|0.001245
0.025875|0.001578|0.001274
0.025840|0.001577|0.001374
0.025717|0.001581|0.001250
0.025851|0.001588|0.001237
0.025863|0.001568|0.001269
0.025921|0.001605|0.001401
0.025627|0.001601|0.001257
0.025996|0.001593|0.001261
0.025851|0.001695|0.001281
0.025740|0.001573|0.001392
0.025744|0.001590|0.001259
0.026389|0.001628|0.001272
0.025917|0.001687|0.001267
0.025942|0.001600|0.001264
0.025818|0.001577|0.001267
0.025694|0.001586|0.001257
0.025779|0.001675|0.001254
0.025793|0.001623|0.001281
0.025754|0.001557|0.001327
0.025869|0.001582|0.001241
0.025811|0.001671|0.001254
0.025756|0.001647|0.001263
0.025783|0.001563|0.001313
0.025852|0.001578|0.001253
0.025829|0.001672|0.001266
0.025736|0.001639|0.001270
0.025812|0.001568|0.001276
0.025851|0.001578|0.001249
0.025814|0.001661|0.001239
0.025793|0.001644|0.001271
0.025755|0.001571|0.001325
0.025851|0.001589|0.001249
0.025793|0.001670|0.001247
0.025734|0.001674|0.001282
0.025769|0.001584|0.001308
0.038202|0.001830|0.001369
0.062499|0.007117|0.001454
0.031352|0.001863|0.001310
0.025932|0.001611|0.001387
0.025885|0.001573|0.001287
0.025884|0.001582|0.001231
0.025637|0.001720|0.001264
0.041279|0.004035|0.001432
0.025920|0.001660|0.001291
0.025897|0.001735|0.001271
0.025688|0.001581|0.001398
0.025724|0.001593|0.001249
0.025983|0.001567|0.001257
0.025883|0.001694|0.001264
0.025764|0.001572|0.001397
0.025736|0.001590|0.001271
0.025986|0.001598|0.001238
0.025855|0.001694|0.001251
0.025777|0.001666|0.001281
0.025769|0.001575|0.001325
0.025723|0.001585|0.001244
0.025866|0.001681|0.001255
0.025779|0.001678|0.001283
0.025754|0.001562|0.001347
0.025747|0.001591|0.001257
0.025835|0.001666|0.001247
0.025813|0.001662|0.001289
0.025749|0.001563|0.001330
0.025776|0.001564|0.001232
0.025858|0.001678|0.001268
0.025850|0.001622|0.001286
0.025707|0.001585|0.001334
0.025741|0.001576|0.001257
0.025827|0.001692|0.001259
0.025768|0.001650|0.001269
0.025764|0.001594|0.001349
0.025749|0.001584|0.001257
0.025858|0.001714|0.001270
0.025698|0.001675|0.001270
0.025758|0.001588|0.001330
0.025770|0.001563|0.001254
0.025836|0.001692|0.001251
0.025779|0.001659|0.001275
0.025967|0.001607|0.001269
0.025586|0.001592|0.001254
0.025823|0.001680|0.001265
0.025786|0.001680|0.001282
0.025691|0.001565|0.001961
0.025892|0.001654|0.001282
0.025989|0.001585|0.001256
0.026028|0.001692|0.001268
0.025934|0.001609|0.001281
0.025792|0.001584|0.001268
0.025855|0.001568|0.001251
0.025999|0.001624|0.001237
0.025892|0.001563|0.001286
0.025801|0.001576|0.001265
0.025729|0.001582|0.001253
0.026029|0.001571|0.001252
0.025839|0.001575|0.001263
0.025856|0.001579|0.001244
0.025883|0.001561|0.001238
0.025917|0.001562|0.001230
0.025831|0.001590|0.001271
0.025826|0.001587|0.001254
0.025905|0.001586|0.001243
0.026053|0.001590|0.001249
0.025805|0.001700|0.001265
0.025672|0.001583|0.001391
0.025698|0.001576|0.001256
0.025858|0.001577|0.001241
0.025857|0.001579|0.001283
0.025822|0.001579|0.001381
0.025733|0.001580|0.001264
0.025863|0.001597|0.001249
0.025801|0.001568|0.001293
0.025679|0.001582|0.001261
0.025780|0.001618|0.001251
0.025810|0.001672|0.001258
0.025800|0.001598|0.001263
0.025838|0.001585|0.001276
0.025603|0.001577|0.001229
0.025857|0.004113|0.001358
0.026074|0.001613|0.001263
0.026027|0.001574|0.001253
0.025830|0.001702|0.001282
0.025888|0.001585|0.001407
0.025694|0.001574|0.001257
0.026127|0.001570|0.001248
0.025825|0.001698|0.001258
0.025932|0.001568|0.001381
0.025732|0.001575|0.001258
0.026010|0.001566|0.001251
0.026050|0.001574|0.001235
0.025866|0.001579|0.001279
0.025823|0.001564|0.001255
0.025735|0.001580|0.001254
0.026025|0.001592|0.001249
0.025827|0.001586|0.001279
0.025827|0.001590|0.001539
0.025660|0.001624|0.001257
0.025973|0.001607|0.001257
0.025862|0.001690|0.001272
0.025734|0.001583|0.001377
0.025741|0.001586|0.001257
0.026007|0.001572|0.001248
0.025680|0.001692|0.001278
0.025733|0.001569|0.001396
0.025709|0.001565|0.001245
0.025857|0.001572|0.001242
0.025681|0.001602|0.001278
0.025833|0.001582|0.001389
0.063700|0.007144|0.001425
0.038478|0.001728|0.001348
0.027505|0.001705|0.001326
0.025798|0.001616|0.001245
0.025991|0.001596|0.001234
0.025836|0.001588|0.001260
0.025729|0.001570|0.001252
0.039218|0.006660|0.001380
0.025935|0.001631|0.001285
0.025770|0.001597|0.001266
0.025837|0.001589|0.001265
0.026058|0.001581|0.001247
0.025810|0.001592|0.001273
0.025848|0.001587|0.001245
0.025875|0.001587|0.001247
0.025873|0.001582|0.001253
0.025774|0.001550|0.001269
0.025901|0.001570|0.001246
0.025878|0.001577|0.001239
0.025627|0.001768|0.001248
0.025742|0.001657|0.001280
0.025919|0.001568|0.001256
0.025888|0.001579|0.001260
0.025712|0.001649|0.001232
0.025816|0.001587|0.001279
0.025646|0.001572|0.001345
0.025740|0.001588|0.001262
0.025811|0.001693|0.001268
0.025793|0.001655|0.001269
0.025743|0.001577|0.001356
0.025749|0.001576|0.001242
0.025845|0.001686|0.001254
0.026040|0.001620|0.001279
0.025756|0.001592|0.001260
0.025607|0.001573|0.001251
0.025844|0.001683|0.001258
0.025752|0.001664|0.001278
0.025772|0.001566|0.001347
0.025761|0.001580|0.001254
0.025829|0.001683|0.001269
0.025774|0.001659|0.001279
0.025750|0.001557|0.001345
0.025775|0.001589|0.001234
0.025822|0.001697|0.001259
0.025755|0.001675|0.001273
0.025752|0.001561|0.001335
0.025579|0.001576|0.001247
0.025853|0.001687|0.001247
0.025768|0.001565|0.001390
0.025924|0.001585|0.001359
0.025555|0.001572|0.001263
0.025856|0.001694|0.001254
0.025736|0.001579|0.001395
0.025748|0.001564|0.001252
0.025988|0.001591|0.001263
0.025876|0.001673|0.001252
0.025800|0.001678|0.001293
0.025727|0.001584|0.001332
0.025767|0.001588|0.001236
0.025808|0.001696|0.001255
0.025773|0.001685|0.001268
0.025969|0.001619|0.001276
0.025759|0.001607|0.001258
0.025832|0.001664|0.001257
0.025775|0.001577|0.001261
0.025638|0.001578|0.001353
0.025741|0.001576|0.001263
0.026327|0.001623|0.001276
0.025833|0.001680|0.001263
0.025949|0.001568|0.001395
0.025721|0.001565|0.001247
0.026129|0.001578|0.001256
0.025806|0.001705|0.001249
0.025936|0.001577|0.001392
0.025731|0.001572|0.001242
0.026127|0.001583|0.001247
0.025805|0.001660|0.001249
0.025764|0.001645|0.001278
0.025771|0.001554|0.001324
0.025860|0.001574|0.001248
0.025984|0.001664|0.001270
0.025787|0.001608|0.001275
0.025826|0.001573|0.001248
0.025688|0.001582|0.001250
0.025828|0.001670|0.001254
0.025979|0.001576|0.001275
0.025830|0.001557|0.001262
0.025690|0.001571|0.001251
0.025834|0.001658|0.001258
0.025927|0.001580|0.001284
0.025857|0.001579|0.001265
0.025697|0.001558|0.001243
0.025847|0.001689|0.001251
0.025880|0.001574|0.001280
0.025636|0.001582|0.001339
0.025736|0.001566|0.001258
0.025859|0.001669|0.001263
0.025778|0.001678|0.001269
0.025743|0.001571|0.001345
0.025566|0.001584|0.001251
0.025832|0.001694|0.001261
0.025755|0.001578|0.001391
0.025698|0.001609|0.001268
0.025975|0.001592|0.001239
0.025901|0.001697|0.001254
0.025749|0.001683|0.001288
0.025720|0.001571|0.001349
0.025771|0.001563|0.001259
0.025829|0.001701|0.001244
0.025775|0.001660|0.001280
0.025755|0.001574|0.001348
0.025756|0.001588|0.001254
0.039627|0.001792|0.001388
0.070592|0.001745|0.001431
0.025918|0.001613|0.001257
0.026035|0.001600|0.001256
0.026020|0.001709|0.001261
0.025909|0.001564|0.001383
0.025474|0.004545|0.001428
0.040552|0.001779|0.001333
0.025894|0.001598|0.001273
0.045990|0.001770|0.001341
0.056420|0.001646|0.001316
0.061254|0.001674|0.001322
0.106677|0.001698|0.001284
0.025740|0.007772|0.001458
0.026055|0.001775|0.001298
0.038437|0.002485|0.001326
0.062242|0.001644|0.001324
0.081304|0.001650|0.001329
0.048725|0.001779|0.001488
0.026630|0.001671|0.001432
0.025754|0.001582|0.001262
0.029196|0.001837|0.001285
0.025745|0.001585|0.001402
0.025703|0.001574|0.001257
0.028856|0.001788|0.001325
0.025913|0.001600|0.001242
0.025903|0.001594|0.001258
0.026039|0.001562|0.001253
0.029230|0.001680|0.001273
0.025930|0.001596|0.001251
0.026026|0.001605|0.001262
0.028697|0.001693|0.001294
0.025993|0.001599|0.001253
0.025889|0.001719|0.001253
0.028479|0.001707|0.001296
0.026165|0.001595|0.001264
0.025804|0.001717|0.001277
0.025857|0.001579|0.001393
0.029157|0.001701|0.001291
0.025847|0.001731|0.001301
0.025821|0.001593|0.001415
0.028710|0.001801|0.001278
0.025934|0.001714|0.001295
0.025977|0.001598|0.001424
0.028310|0.002442|0.001339
0.026271|0.001743|0.001280
0.025823|0.001633|0.001281
0.025798|0.001577|0.001258
0.029490|0.001825|0.001311
0.026287|0.001778|0.001294
0.025784|0.001587|0.001416
0.028763|0.001789|0.001280
0.025885|0.001722|0.001292
0.025873|0.001576|0.001393
0.027541|0.002284|0.001398
0.025891|0.001605|0.001413
0.025899|0.002028|0.001463
0.025760|0.001593|0.001259
0.027742|0.001689|0.001391
0.028119|0.001791|0.001306
0.026878|0.001767|0.001318
0.025768|0.001601|0.001256
0.046889|0.001791|0.001318
0.025648|0.002068|0.001277
0.026557|0.001656|0.001286
